user_id,road_user_type,gender,age,age_group,age_group_id
2668,Pedestrian,Male,64,40_to_64,4
2669,Driver,Male,26,26_to_39,3
2670,Pedestrian,Female,15,0_to_16,5
2671,Passenger,Female,16,0_to_16,5
2672,Motorcycle rider,Male,21,17_to_25,2
2673,Motorcycle rider,Male,26,26_to_39,3
2674,Pedestrian,Female,83,75_or_older,6
2675,Passenger,Female,23,17_to_25,2
2676,Passenger,Female,23,17_to_25,2
2677,Driver,Female,24,17_to_25,2
2678,Passenger,Female,28,26_to_39,3
2679,Driver,Male,79,75_or_older,6
2680,Driver,Male,43,40_to_64,4
2681,Pedestrian,Male,64,40_to_64,4
2682,Pedal cyclist,Female,70,65_to_74,1
2683,Driver,Male,53,40_to_64,4
2684,Driver,Female,55,40_to_64,4
2685,Motorcycle rider,Male,65,65_to_74,1
2686,Driver,Male,69,65_to_74,1
2687,Motorcycle rider,Male,28,26_to_39,3
2688,Driver,Male,87,75_or_older,6
2689,Motorcycle rider,Male,36,26_to_39,3
2690,Driver,Male,20,17_to_25,2
2691,Passenger,Male,27,26_to_39,3
2692,Pedestrian,Female,47,40_to_64,4
2693,Driver,Male,47,40_to_64,4
2694,Pedestrian,Female,54,40_to_64,4
2695,Passenger,Male,32,26_to_39,3
2696,Driver,Male,82,75_or_older,6
2697,Passenger,Female,91,75_or_older,6
2698,Driver,Male,67,65_to_74,1
2699,Motorcycle rider,Male,45,40_to_64,4
2700,Passenger,Female,80,75_or_older,6
2701,Driver,Female,21,17_to_25,2
2702,Motorcycle rider,Male,19,17_to_25,2
2703,Driver,Male,39,26_to_39,3
2704,Driver,Male,31,26_to_39,3
2705,Pedal cyclist,Male,44,40_to_64,4
2706,Motorcycle rider,Male,47,40_to_64,4
2707,Motorcycle rider,Male,31,26_to_39,3
2708,Driver,Male,68,65_to_74,1
2709,Passenger,Male,19,17_to_25,2
2710,Driver,Male,20,17_to_25,2
2711,Passenger,Male,16,0_to_16,5
2712,Driver,Male,28,26_to_39,3
2713,Driver,Male,31,26_to_39,3
2714,Driver,Male,28,26_to_39,3
2715,Driver,Female,38,26_to_39,3
2716,Driver,Female,23,17_to_25,2
2717,Passenger,Female,40,40_to_64,4
2718,Driver,Female,35,26_to_39,3
2719,Pedestrian,Male,87,75_or_older,6
2720,Driver,Male,67,65_to_74,1
2721,Driver,Female,25,17_to_25,2
2722,Passenger,Female,28,26_to_39,3
2723,Driver,Male,22,17_to_25,2
2724,Passenger,Male,34,26_to_39,3
2725,Driver,Female,67,65_to_74,1
2726,Driver,Male,32,26_to_39,3
2727,Driver,Male,52,40_to_64,4
2728,Motorcycle rider,Male,33,26_to_39,3
2729,Driver,Female,33,26_to_39,3
2730,Motorcycle rider,Male,40,40_to_64,4
2731,Driver,Male,86,75_or_older,6
2732,Passenger,Female,93,75_or_older,6
2733,Motorcycle rider,Male,25,17_to_25,2
2734,Driver,Male,65,65_to_74,1
2735,Pedestrian,Female,25,17_to_25,2
2736,Pedestrian,Male,73,65_to_74,1
2737,Driver,Male,43,40_to_64,4
2738,Driver,Male,38,26_to_39,3
2739,Pedestrian,Male,84,75_or_older,6
2740,Motorcycle rider,Male,70,65_to_74,1
2741,Driver,Male,64,40_to_64,4
2742,Driver,Male,74,65_to_74,1
2743,Driver,Male,16,0_to_16,5
2744,Passenger,Female,62,40_to_64,4
2745,Driver,Male,22,17_to_25,2
2746,Pedestrian,Female,54,40_to_64,4
2747,Driver,Male,21,17_to_25,2
2748,Driver,Male,42,40_to_64,4
2749,Driver,Female,22,17_to_25,2
2750,Driver,Male,34,26_to_39,3
2751,Motorcycle rider,Male,27,26_to_39,3
2752,Motorcycle pillion passenger,Female,27,26_to_39,3
2753,Pedestrian,Male,79,75_or_older,6
2754,Motorcycle rider,Male,18,17_to_25,2
2755,Driver,Female,49,40_to_64,4
2756,Motorcycle rider,Male,35,26_to_39,3
2757,Motorcycle rider,Male,18,17_to_25,2
2758,Driver,Male,21,17_to_25,2
2759,Motorcycle pillion passenger,Male,32,26_to_39,3
2760,Driver,Male,22,17_to_25,2
2761,Driver,Male,43,40_to_64,4
2762,Pedestrian,Female,90,75_or_older,6
2763,Driver,Female,28,26_to_39,3
2764,Motorcycle rider,Female,57,40_to_64,4
2765,Motorcycle rider,Male,53,40_to_64,4
2766,Passenger,Female,62,40_to_64,4
2767,Driver,Male,50,40_to_64,4
2768,Pedestrian,Female,12,0_to_16,5
2769,Passenger,Male,14,0_to_16,5
2770,Driver,Male,51,40_to_64,4
2771,Driver,Male,60,40_to_64,4
2772,Motorcycle rider,Male,49,40_to_64,4
2773,Driver,Male,29,26_to_39,3
2774,Driver,Male,18,17_to_25,2
2775,Motorcycle rider,Male,16,0_to_16,5
2776,Pedestrian,Male,87,75_or_older,6
2777,Pedal cyclist,Male,62,40_to_64,4
2778,Motorcycle rider,Male,27,26_to_39,3
2779,Driver,Male,33,26_to_39,3
2780,Driver,Male,40,40_to_64,4
2781,Motorcycle rider,Male,42,40_to_64,4
2782,Motorcycle rider,Male,60,40_to_64,4
2783,Motorcycle rider,Male,32,26_to_39,3
2784,Pedestrian,Male,8,0_to_16,5
2785,Motorcycle rider,Male,51,40_to_64,4
2786,Motorcycle rider,Male,24,17_to_25,2
2787,Passenger,Male,27,26_to_39,3
2788,Passenger,Male,30,26_to_39,3
2789,Driver,Male,32,26_to_39,3
2790,Passenger,Male,36,26_to_39,3
2791,Driver,Male,71,65_to_74,1
2792,Driver,Male,48,40_to_64,4
2793,Pedestrian,Male,47,40_to_64,4
2794,Motorcycle rider,Male,20,17_to_25,2
2795,Passenger,Male,18,17_to_25,2
2796,Driver,Male,65,65_to_74,1
2797,Driver,Male,46,40_to_64,4
2798,Passenger,Male,22,17_to_25,2
2799,Driver,Male,26,26_to_39,3
2800,Passenger,Male,23,17_to_25,2
2801,Driver,Male,34,26_to_39,3
2802,Driver,Male,49,40_to_64,4
2803,Pedestrian,Male,18,17_to_25,2
2804,Driver,Male,19,17_to_25,2
2805,Driver,Male,37,26_to_39,3
2806,Passenger,Male,23,17_to_25,2
2807,Driver,Female,23,17_to_25,2
2808,Driver,Female,19,17_to_25,2
2809,Motorcycle rider,Male,44,40_to_64,4
2810,Motorcycle rider,Male,62,40_to_64,4
2811,Driver,Female,29,26_to_39,3
2812,Driver,Male,82,75_or_older,6
2813,Driver,Male,66,65_to_74,1
2814,Driver,Female,57,40_to_64,4
2815,Driver,Male,54,40_to_64,4
2816,Driver,Female,42,40_to_64,4
2817,Driver,Male,76,75_or_older,6
2818,Driver,Male,60,40_to_64,4
2819,Pedestrian,Male,28,26_to_39,3
2820,Driver,Male,62,40_to_64,4
2821,Motorcycle rider,Male,79,75_or_older,6
2822,Motorcycle rider,Male,53,40_to_64,4
2823,Pedestrian,Male,76,75_or_older,6
2824,Motorcycle rider,Male,72,65_to_74,1
2825,Motorcycle rider,Male,28,26_to_39,3
2826,Driver,Female,72,65_to_74,1
2827,Motorcycle rider,Male,20,17_to_25,2
2828,Driver,Male,54,40_to_64,4
2829,Motorcycle rider,Male,22,17_to_25,2
2830,Driver,Male,21,17_to_25,2
2831,Pedestrian,Male,90,75_or_older,6
2832,Driver,Male,19,17_to_25,2
2833,Pedal cyclist,Male,53,40_to_64,4
2834,Driver,Female,68,65_to_74,1
2835,Driver,Male,63,40_to_64,4
2836,Driver,Male,52,40_to_64,4
2837,Driver,Female,42,40_to_64,4
2838,Motorcycle rider,Male,63,40_to_64,4
2839,Driver,Male,25,17_to_25,2
2840,Driver,Male,60,40_to_64,4
2841,Pedal cyclist,Male,80,75_or_older,6
2842,Motorcycle rider,Male,70,65_to_74,1
2843,Driver,Female,52,40_to_64,4
2844,Motorcycle rider,Male,27,26_to_39,3
2845,Driver,Female,76,75_or_older,6
2846,Pedestrian,Female,51,40_to_64,4
2847,Motorcycle rider,Male,54,40_to_64,4
2848,Driver,Female,63,40_to_64,4
2849,Driver,Male,80,75_or_older,6
2850,Motorcycle rider,Male,38,26_to_39,3
2851,Driver,Female,55,40_to_64,4
2852,Passenger,Female,72,65_to_74,1
2853,Driver,Male,50,40_to_64,4
2854,Motorcycle rider,Male,30,26_to_39,3
2855,Driver,Female,44,40_to_64,4
2856,Driver,Male,40,40_to_64,4
2857,Passenger,Male,72,65_to_74,1
2858,Pedestrian,Male,70,65_to_74,1
2859,Pedestrian,Female,19,17_to_25,2
2860,Driver,Male,49,40_to_64,4
2861,Driver,Male,61,40_to_64,4
2862,Pedestrian,Male,25,17_to_25,2
2863,Driver,Male,51,40_to_64,4
2864,Driver,Female,52,40_to_64,4
2865,Driver,Female,17,17_to_25,2
2866,Driver,Male,17,17_to_25,2
2867,Passenger,Male,69,65_to_74,1
2868,Motorcycle rider,Male,39,26_to_39,3
2869,Motorcycle rider,Male,73,65_to_74,1
2870,Driver,Male,22,17_to_25,2
2871,Passenger,Female,47,40_to_64,4
2872,Driver,Male,65,65_to_74,1
2873,Driver,Male,68,65_to_74,1
2874,Driver,Male,21,17_to_25,2
2875,Driver,Male,28,26_to_39,3
2876,Driver,Male,44,40_to_64,4
2877,Passenger,Male,27,26_to_39,3
2878,Driver,Female,22,17_to_25,2
2879,Driver,Female,46,40_to_64,4
2880,Driver,Female,64,40_to_64,4
2881,Passenger,Male,17,17_to_25,2
2882,Driver,Male,20,17_to_25,2
2883,Driver,Male,18,17_to_25,2
2884,Driver,Male,19,17_to_25,2
2885,Passenger,Female,14,0_to_16,5
2886,Pedestrian,Male,30,26_to_39,3
2887,Motorcycle rider,Male,17,17_to_25,2
2888,Driver,Female,26,26_to_39,3
2889,Motorcycle rider,Male,43,40_to_64,4
2890,Motorcycle rider,Male,80,75_or_older,6
2891,Driver,Male,61,40_to_64,4
2892,Motorcycle rider,Male,57,40_to_64,4
2893,Motorcycle rider,Male,62,40_to_64,4
2894,Driver,Male,29,26_to_39,3
2895,Driver,Male,60,40_to_64,4
2896,Motorcycle rider,Male,23,17_to_25,2
2897,Driver,Male,45,40_to_64,4
2898,Driver,Female,22,17_to_25,2
2899,Motorcycle rider,Male,55,40_to_64,4
2900,Motorcycle rider,Male,78,75_or_older,6
2901,Passenger,Male,79,75_or_older,6
2902,Passenger,Female,69,65_to_74,1
2903,Motorcycle rider,Female,47,40_to_64,4
2904,Motorcycle rider,Female,49,40_to_64,4
2905,Driver,Male,46,40_to_64,4
2906,Driver,Male,78,75_or_older,6
2907,Motorcycle rider,Male,26,26_to_39,3
2908,Driver,Male,50,40_to_64,4
2909,Driver,Male,15,0_to_16,5
2910,Passenger,Male,6,0_to_16,5
2911,Pedal cyclist,Male,58,40_to_64,4
2912,Passenger,Male,46,40_to_64,4
2913,Driver,Male,52,40_to_64,4
2914,Driver,Male,40,40_to_64,4
2915,Pedestrian,Male,50,40_to_64,4
2916,Driver,Male,51,40_to_64,4
2917,Motorcycle rider,Male,46,40_to_64,4
2918,Driver,Male,38,26_to_39,3
2919,Passenger,Male,5,0_to_16,5
2920,Motorcycle pillion passenger,Male,39,26_to_39,3
2921,Motorcycle rider,Male,21,17_to_25,2
2922,Driver,Male,79,75_or_older,6
2923,Pedestrian,Female,23,17_to_25,2
2924,Driver,Male,56,40_to_64,4
2925,Driver,Female,80,75_or_older,6
2926,Motorcycle rider,Male,14,0_to_16,5
2927,Driver,Female,29,26_to_39,3
2928,Motorcycle rider,Male,33,26_to_39,3
2929,Passenger,Female,37,26_to_39,3
2930,Driver,Female,36,26_to_39,3
2931,Driver,Male,94,75_or_older,6
2932,Driver,Male,40,40_to_64,4
2933,Passenger,Female,43,40_to_64,4
2934,Driver,Female,21,17_to_25,2
2935,Pedestrian,Female,65,65_to_74,1
2936,Motorcycle rider,Male,22,17_to_25,2
2937,Motorcycle rider,Male,20,17_to_25,2
2938,Driver,Male,31,26_to_39,3
2939,Pedestrian,Female,18,17_to_25,2
2940,Pedestrian,Female,37,26_to_39,3
2941,Passenger,Female,16,0_to_16,5
2942,Driver,Male,26,26_to_39,3
2943,Driver,Male,65,65_to_74,1
2944,Pedal cyclist,Male,74,65_to_74,1
2945,Motorcycle rider,Male,25,17_to_25,2
2946,Pedestrian,Female,59,40_to_64,4
2947,Pedestrian,Male,3,0_to_16,5
2948,Driver,Male,29,26_to_39,3
2949,Motorcycle rider,Male,64,40_to_64,4
2950,Passenger,Female,84,75_or_older,6
2951,Passenger,Male,10,0_to_16,5
2952,Driver,Male,66,65_to_74,1
2953,Pedestrian,Male,70,65_to_74,1
2954,Passenger,Female,12,0_to_16,5
2955,Motorcycle rider,Male,31,26_to_39,3
2956,Motorcycle rider,Male,51,40_to_64,4
2957,Passenger,Female,44,40_to_64,4
2958,Motorcycle rider,Male,22,17_to_25,2
2959,Driver,Male,49,40_to_64,4
2960,Passenger,Male,58,40_to_64,4
2961,Driver,Male,33,26_to_39,3
2962,Motorcycle rider,Male,21,17_to_25,2
2963,Passenger,Female,34,26_to_39,3
2964,Passenger,Female,68,65_to_74,1
2965,Motorcycle rider,Male,61,40_to_64,4
2966,Passenger,Female,2,0_to_16,5
2967,Passenger,Female,62,40_to_64,4
2968,Driver,Male,36,26_to_39,3
2969,Motorcycle rider,Male,21,17_to_25,2
2970,Motorcycle rider,Male,22,17_to_25,2
2971,Pedestrian,Male,31,26_to_39,3
2972,Motorcycle rider,Male,48,40_to_64,4
2973,Motorcycle rider,Male,65,65_to_74,1
2974,Driver,Female,72,65_to_74,1
2975,Motorcycle rider,Male,59,40_to_64,4
2976,Driver,Male,47,40_to_64,4
2977,Motorcycle rider,Male,53,40_to_64,4
2978,Driver,Male,57,40_to_64,4
2979,Driver,Male,56,40_to_64,4
2980,Pedal cyclist,Male,54,40_to_64,4
2981,Passenger,Female,36,26_to_39,3
2982,Pedestrian,Female,37,26_to_39,3
2983,Pedestrian,Male,27,26_to_39,3
2984,Pedestrian,Male,27,26_to_39,3
2985,Driver,Male,17,17_to_25,2
2986,Driver,Male,25,17_to_25,2
2987,Motorcycle rider,Male,49,40_to_64,4
2988,Driver,Male,42,40_to_64,4
2989,Motorcycle rider,Male,40,40_to_64,4
2990,Driver,Male,39,26_to_39,3
2991,Pedal cyclist,Male,20,17_to_25,2
2992,Driver,Male,18,17_to_25,2
2993,Driver,Male,56,40_to_64,4
2994,Pedestrian,Female,76,75_or_older,6
2995,Pedestrian,Female,66,65_to_74,1
2996,Driver,Male,38,26_to_39,3
2997,Pedal cyclist,Male,89,75_or_older,6
2998,Motorcycle rider,Male,42,40_to_64,4
2999,Driver,Male,51,40_to_64,4
3000,Driver,Male,54,40_to_64,4
3001,Motorcycle rider,Male,52,40_to_64,4
3002,Driver,Male,80,75_or_older,6
3003,Motorcycle rider,Male,29,26_to_39,3
3004,Driver,Male,28,26_to_39,3
3005,Driver,Male,19,17_to_25,2
3006,Driver,Male,16,0_to_16,5
3007,Driver,Male,21,17_to_25,2
3008,Driver,Male,49,40_to_64,4
3009,Driver,Male,25,17_to_25,2
3010,Pedal cyclist,Male,80,75_or_older,6
3011,Motorcycle rider,Male,47,40_to_64,4
3012,Motorcycle rider,Male,81,75_or_older,6
3013,Motorcycle rider,Male,71,65_to_74,1
3014,Motorcycle rider,Male,48,40_to_64,4
3015,Motorcycle rider,Male,71,65_to_74,1
3016,Pedestrian,Male,56,40_to_64,4
3017,Driver,Male,34,26_to_39,3
3018,Driver,Male,38,26_to_39,3
3019,Motorcycle rider,Male,24,17_to_25,2
3020,Motorcycle rider,Male,17,17_to_25,2
3021,Driver,Male,31,26_to_39,3
3022,Pedestrian,Male,89,75_or_older,6
3023,Pedal cyclist,Male,79,75_or_older,6
3024,Pedestrian,Female,67,65_to_74,1
3025,Motorcycle rider,Male,50,40_to_64,4
3026,Motorcycle rider,Male,18,17_to_25,2
3027,Pedestrian,Female,70,65_to_74,1
3028,Driver,Female,75,75_or_older,6
3029,Passenger,Male,57,40_to_64,4
3030,Driver,Male,15,0_to_16,5
3031,Driver,Female,49,40_to_64,4
3032,Motorcycle rider,Female,84,75_or_older,6
3033,Driver,Male,62,40_to_64,4
3034,Driver,Female,36,26_to_39,3
3035,Driver,Male,37,26_to_39,3
3036,Driver,Male,53,40_to_64,4
3037,Driver,Female,24,17_to_25,2
3038,Driver,Male,84,75_or_older,6
3039,Motorcycle rider,Male,31,26_to_39,3
3040,Driver,Male,74,65_to_74,1
3041,Driver,Male,24,17_to_25,2
3042,Driver,Male,67,65_to_74,1
3043,Driver,Male,61,40_to_64,4
3044,Motorcycle rider,Male,28,26_to_39,3
3045,Pedestrian,Male,20,17_to_25,2
3046,Driver,Male,28,26_to_39,3
3047,Driver,Female,51,40_to_64,4
3048,Pedestrian,Male,48,40_to_64,4
3049,Driver,Male,75,75_or_older,6
3050,Driver,Male,94,75_or_older,6
3051,Passenger,Male,70,65_to_74,1
3052,Pedal cyclist,Male,74,65_to_74,1
3053,Driver,Female,21,17_to_25,2
3054,Pedestrian,Female,21,17_to_25,2
3055,Passenger,Female,82,75_or_older,6
3056,Passenger,Male,22,17_to_25,2
3057,Passenger,Male,24,17_to_25,2
3058,Pedestrian,Female,57,40_to_64,4
3059,Passenger,Female,89,75_or_older,6
3060,Driver,Female,47,40_to_64,4
3061,Motorcycle rider,Male,52,40_to_64,4
3062,Motorcycle rider,Male,19,17_to_25,2
3063,Passenger,Male,20,17_to_25,2
3064,Driver,Male,21,17_to_25,2
3065,Driver,Male,18,17_to_25,2
3066,Pedal cyclist,Male,51,40_to_64,4
3067,Driver,Male,62,40_to_64,4
3068,Driver,Male,68,65_to_74,1
3069,Driver,Male,28,26_to_39,3
3070,Driver,Male,17,17_to_25,2
3071,Driver,Male,19,17_to_25,2
3072,Passenger,Male,32,26_to_39,3
3073,Driver,Male,31,26_to_39,3
3074,Motorcycle rider,Male,21,17_to_25,2
3075,Driver,Male,68,65_to_74,1
3076,Pedestrian,Female,68,65_to_74,1
3077,Passenger,Male,51,40_to_64,4
3078,Driver,Female,47,40_to_64,4
3079,Motorcycle rider,Male,28,26_to_39,3
3080,Motorcycle rider,Male,22,17_to_25,2
3081,Motorcycle rider,Male,32,26_to_39,3
3082,Driver,Male,61,40_to_64,4
3083,Driver,Female,69,65_to_74,1
3084,Driver,Female,47,40_to_64,4
3085,Motorcycle rider,Male,62,40_to_64,4
3086,Passenger,Female,78,75_or_older,6
3087,Passenger,Female,61,40_to_64,4
3088,Driver,Female,70,65_to_74,1
3089,Driver,Male,77,75_or_older,6
3090,Driver,Male,45,40_to_64,4
3091,Driver,Male,25,17_to_25,2
3092,Passenger,Female,59,40_to_64,4
3093,Passenger,Male,2,0_to_16,5
3094,Passenger,Male,18,17_to_25,2
3095,Pedestrian,Male,46,40_to_64,4
3096,Pedestrian,Male,44,40_to_64,4
3097,Driver,Female,28,26_to_39,3
3098,Driver,Male,58,40_to_64,4
3099,Driver,Male,75,75_or_older,6
3100,Driver,Female,18,17_to_25,2
3101,Driver,Male,52,40_to_64,4
3102,Driver,Male,21,17_to_25,2
3103,Passenger,Male,35,26_to_39,3
3104,Driver,Male,41,40_to_64,4
3105,Driver,Male,21,17_to_25,2
3106,Passenger,Male,19,17_to_25,2
3107,Driver,Male,48,40_to_64,4
3108,Driver,Male,75,75_or_older,6
3109,Driver,Female,33,26_to_39,3
3110,Driver,Male,54,40_to_64,4
3111,Pedestrian,Male,26,26_to_39,3
3112,Driver,Male,69,65_to_74,1
3113,Motorcycle rider,Male,26,26_to_39,3
3114,Driver,Male,41,40_to_64,4
3115,Driver,Male,65,65_to_74,1
3116,Driver,Male,18,17_to_25,2
3117,Driver,Female,61,40_to_64,4
3118,Driver,Male,31,26_to_39,3
3119,Driver,Male,33,26_to_39,3
3120,Driver,Female,26,26_to_39,3
3121,Driver,Female,54,40_to_64,4
3122,Driver,Male,51,40_to_64,4
3123,Motorcycle rider,Male,38,26_to_39,3
3124,Driver,Male,30,26_to_39,3
3125,Passenger,Male,39,26_to_39,3
3126,Driver,Male,31,26_to_39,3
3127,Driver,Male,22,17_to_25,2
3128,Pedal cyclist,Female,47,40_to_64,4
3129,Driver,Male,25,17_to_25,2
3130,Pedestrian,Female,72,65_to_74,1
3131,Pedestrian,Male,84,75_or_older,6
3132,Passenger,Female,79,75_or_older,6
3133,Driver,Female,77,75_or_older,6
3134,Motorcycle rider,Male,66,65_to_74,1
3135,Pedestrian,Male,54,40_to_64,4
3136,Driver,Male,76,75_or_older,6
3137,Driver,Male,47,40_to_64,4
3138,Pedestrian,Male,43,40_to_64,4
3139,Driver,Male,32,26_to_39,3
3140,Motorcycle pillion passenger,Male,32,26_to_39,3
3141,Motorcycle rider,Male,30,26_to_39,3
3142,Driver,Female,18,17_to_25,2
3143,Motorcycle rider,Male,25,17_to_25,2
3144,Motorcycle rider,Male,18,17_to_25,2
3145,Driver,Male,45,40_to_64,4
3146,Motorcycle pillion passenger,Female,17,17_to_25,2
3147,Driver,Male,77,75_or_older,6
3148,Driver,Female,20,17_to_25,2
3149,Driver,Female,64,40_to_64,4
3150,Passenger,Male,65,65_to_74,1
3151,Passenger,Male,87,75_or_older,6
3152,Driver,Male,31,26_to_39,3
3153,Passenger,Female,94,75_or_older,6
3154,Driver,Male,41,40_to_64,4
3155,Driver,Male,28,26_to_39,3
3156,Motorcycle rider,Male,52,40_to_64,4
3157,Pedal cyclist,Male,80,75_or_older,6
3158,Motorcycle rider,Male,27,26_to_39,3
3159,Passenger,Male,10,0_to_16,5
3160,Passenger,Female,39,26_to_39,3
3161,Motorcycle rider,Male,64,40_to_64,4
3162,Motorcycle rider,Male,50,40_to_64,4
3163,Passenger,Male,6,0_to_16,5
3164,Motorcycle rider,Male,65,65_to_74,1
3165,Motorcycle rider,Male,59,40_to_64,4
3166,Motorcycle rider,Male,60,40_to_64,4
3167,Passenger,Female,55,40_to_64,4
3168,Driver,Male,85,75_or_older,6
3169,Driver,Male,68,65_to_74,1
3170,Driver,Male,65,65_to_74,1
3171,Motorcycle rider,Male,32,26_to_39,3
3172,Driver,Male,25,17_to_25,2
3173,Driver,Male,25,17_to_25,2
3174,Passenger,Male,17,17_to_25,2
3175,Pedal cyclist,Male,55,40_to_64,4
3176,Passenger,Male,18,17_to_25,2
3177,Driver,Male,23,17_to_25,2
3178,Pedestrian,Male,21,17_to_25,2
3179,Driver,Male,31,26_to_39,3
3180,Passenger,Male,22,17_to_25,2
3181,Driver,Male,23,17_to_25,2
3182,Motorcycle rider,Male,49,40_to_64,4
3183,Driver,Male,67,65_to_74,1
3184,Pedestrian,Male,74,65_to_74,1
3185,Driver,Male,57,40_to_64,4
3186,Driver,Male,31,26_to_39,3
3187,Motorcycle rider,Male,48,40_to_64,4
3188,Motorcycle rider,Male,62,40_to_64,4
3189,Driver,Female,47,40_to_64,4
3190,Passenger,Male,2,0_to_16,5
3191,Driver,Male,64,40_to_64,4
3192,Driver,Female,80,75_or_older,6
3193,Passenger,Female,59,40_to_64,4
3194,Driver,Female,38,26_to_39,3
3195,Driver,Male,17,17_to_25,2
3196,Pedal cyclist,Male,60,40_to_64,4
3197,Driver,Male,80,75_or_older,6
3198,Driver,Male,43,40_to_64,4
3199,Driver,Male,68,65_to_74,1
3200,Passenger,Female,47,40_to_64,4
3201,Driver,Male,50,40_to_64,4
3202,Passenger,Female,48,40_to_64,4
3203,Driver,Male,85,75_or_older,6
3204,Motorcycle rider,Male,66,65_to_74,1
3205,Motorcycle rider,Male,42,40_to_64,4
3206,Driver,Female,24,17_to_25,2
3207,Driver,Male,43,40_to_64,4
3208,Motorcycle pillion passenger,Female,24,17_to_25,2
3209,Motorcycle rider,Male,30,26_to_39,3
3210,Pedestrian,Male,35,26_to_39,3
3211,Driver,Male,18,17_to_25,2
3212,Driver,Male,25,17_to_25,2
3213,Driver,Male,46,40_to_64,4
3214,Pedestrian,Female,43,40_to_64,4
3215,Driver,Male,85,75_or_older,6
3216,Passenger,Male,14,0_to_16,5
3217,Motorcycle rider,Male,39,26_to_39,3
3218,Motorcycle rider,Male,22,17_to_25,2
3219,Motorcycle rider,Male,32,26_to_39,3
3220,Pedestrian,Male,52,40_to_64,4
3221,Pedestrian,Female,54,40_to_64,4
3222,Driver,Male,84,75_or_older,6
3223,Driver,Male,89,75_or_older,6
3224,Driver,Male,63,40_to_64,4
3225,Driver,Male,42,40_to_64,4
3226,Driver,Male,78,75_or_older,6
3227,Pedestrian,Male,68,65_to_74,1
3228,Passenger,Female,58,40_to_64,4
3229,Passenger,Male,85,75_or_older,6
3230,Driver,Female,84,75_or_older,6
3231,Driver,Male,77,75_or_older,6
3232,Pedal cyclist,Male,68,65_to_74,1
3233,Pedestrian,Male,90,75_or_older,6
3234,Pedal cyclist,Male,78,75_or_older,6
3235,Motorcycle rider,Male,49,40_to_64,4
3236,Pedestrian,Male,19,17_to_25,2
3237,Driver,Female,80,75_or_older,6
3238,Driver,Male,47,40_to_64,4
3239,Motorcycle rider,Male,19,17_to_25,2
3240,Driver,Male,46,40_to_64,4
3241,Driver,Male,19,17_to_25,2
3242,Motorcycle rider,Male,26,26_to_39,3
3243,Passenger,Female,11,0_to_16,5
3244,Driver,Male,20,17_to_25,2
3245,Passenger,Female,24,17_to_25,2
3246,Motorcycle rider,Male,24,17_to_25,2
3247,Motorcycle rider,Male,45,40_to_64,4
3248,Motorcycle rider,Male,31,26_to_39,3
3249,Motorcycle rider,Male,36,26_to_39,3
3250,Driver,Female,20,17_to_25,2
3251,Driver,Male,23,17_to_25,2
3252,Passenger,Female,22,17_to_25,2
3253,Motorcycle rider,Male,38,26_to_39,3
3254,Motorcycle rider,Male,71,65_to_74,1
3255,Motorcycle rider,Male,49,40_to_64,4
3256,Driver,Male,46,40_to_64,4
3257,Driver,Male,19,17_to_25,2
3258,Driver,Male,52,40_to_64,4
3259,Pedal cyclist,Male,52,40_to_64,4
3260,Driver,Female,86,75_or_older,6
3261,Motorcycle pillion passenger,Female,27,26_to_39,3
3262,Motorcycle rider,Male,52,40_to_64,4
3263,Motorcycle rider,Male,50,40_to_64,4
3264,Driver,Male,20,17_to_25,2
3265,Driver,Male,61,40_to_64,4
3266,Driver,Male,56,40_to_64,4
3267,Driver,Male,34,26_to_39,3
3268,Pedestrian,Female,83,75_or_older,6
3269,Motorcycle rider,Male,37,26_to_39,3
3270,Driver,Male,67,65_to_74,1
3271,Driver,Male,49,40_to_64,4
3272,Driver,Female,84,75_or_older,6
3273,Motorcycle rider,Male,76,75_or_older,6
3274,Driver,Male,69,65_to_74,1
3275,Driver,Male,60,40_to_64,4
3276,Pedestrian,Male,90,75_or_older,6
3277,Driver,Female,32,26_to_39,3
3278,Passenger,Male,16,0_to_16,5
3279,Passenger,Male,15,0_to_16,5
3280,Passenger,Male,17,17_to_25,2
3281,Driver,Male,16,0_to_16,5
3282,Driver,Male,24,17_to_25,2
3283,Passenger,Male,15,0_to_16,5
3284,Passenger,Male,17,17_to_25,2
3285,Driver,Male,64,40_to_64,4
3286,Pedal cyclist,Female,63,40_to_64,4
3287,Driver,Female,71,65_to_74,1
3288,Passenger,Female,42,40_to_64,4
3289,Pedestrian,Female,4,0_to_16,5
3290,Driver,Female,19,17_to_25,2
3291,Pedal cyclist,Male,62,40_to_64,4
3292,Passenger,Male,10,0_to_16,5
3293,Driver,Female,32,26_to_39,3
3294,Passenger,Female,6,0_to_16,5
3295,Motorcycle rider,Male,32,26_to_39,3
3296,Driver,Male,62,40_to_64,4
3297,Pedal cyclist,Female,70,65_to_74,1
3298,Driver,Female,91,75_or_older,6
3299,Motorcycle rider,Male,74,65_to_74,1
3300,Passenger,Male,72,65_to_74,1
3301,Motorcycle rider,Male,34,26_to_39,3
3302,Passenger,Female,66,65_to_74,1
3303,Pedestrian,Male,38,26_to_39,3
