user_id,crash_id,age,gender,role,age_group,deceased
3648,20212138,18,Male,Driver,17_to_25,True
3649,20211206,20,Male,Motorcycle rider,17_to_25,True
3650,20212131,56,Male,Motorcycle rider,40_to_64,True
3651,20213223,66,Male,Motorcycle rider,65_to_74,True
3652,20211043,53,Female,Driver,40_to_64,True
3653,20215092,88,Male,Driver,75_or_older,True
3654,20214088,51,Male,Driver,40_to_64,True
3655,20211195,33,Male,Driver,26_to_39,True
3656,20213114,69,Male,Driver,65_to_74,True
3657,20212117,57,Female,Driver,40_to_64,True
3658,20215090,24,Male,Driver,17_to_25,True
3659,20212207,65,Male,Motorcycle rider,65_to_74,True
3660,20212174,37,Male,Driver,26_to_39,True
3661,20212004,61,Male,Driver,40_to_64,True
3662,20211001,52,Male,Driver,40_to_64,True
3663,20213152,38,Female,Driver,26_to_39,True
3664,20212091,61,Female,Pedestrian,40_to_64,True
3665,20216030,65,Male,Driver,65_to_74,True
3666,20211083,62,Male,Motorcycle rider,40_to_64,True
3667,20212037,91,Male,Driver,75_or_older,True
3668,20212105,31,Male,Motorcycle rider,26_to_39,True
3669,20217017,30,Male,Driver,26_to_39,True
3670,20215094,30,Male,Pedestrian,26_to_39,True
3671,20214080,25,Female,Pedestrian,17_to_25,True
3672,20216002,41,Female,Pedal cyclist,40_to_64,True
3673,20211247,46,Female,Passenger,40_to_64,True
3674,20213050,23,Female,Passenger,17_to_25,True
3675,20215050,45,Female,Driver,40_to_64,True
3676,20213059,36,Male,Driver,26_to_39,True
3677,20213074,77,Female,Driver,75_or_older,True
3678,20212054,23,Male,Driver,17_to_25,True
3679,20215115,31,Male,Motorcycle rider,26_to_39,True
3680,20214040,39,Male,Passenger,26_to_39,True
3681,20212085,19,Male,Driver,17_to_25,True
3682,20214093,24,Male,Driver,17_to_25,True
3683,20211198,47,Male,Passenger,40_to_64,True
3684,20211198,5,Male,Passenger,0_to_16,True
3685,20211198,43,Female,Driver,40_to_64,True
3686,20212094,21,Male,Driver,17_to_25,True
3687,20212195,24,Male,Driver,17_to_25,True
3688,20211007,56,Male,Pedal cyclist,40_to_64,True
3689,20215134,22,Male,Motorcycle rider,17_to_25,True
3690,20213055,31,Male,Pedal cyclist,26_to_39,True
3691,20214041,84,Female,Passenger,75_or_older,True
3692,20211005,57,Male,Motorcycle rider,40_to_64,True
3693,20212203,29,Male,Driver,26_to_39,True
3694,20213089,28,Male,Motorcycle rider,26_to_39,True
3695,20211248,58,Male,Motorcycle rider,40_to_64,True
3696,20215093,41,Male,Driver,40_to_64,True
3697,20212121,85,Male,Driver,75_or_older,True
3698,20215003,16,Male,Passenger,0_to_16,True
3699,20215003,16,Male,Passenger,0_to_16,True
3700,20211099,19,Male,Driver,17_to_25,True
3701,20212163,37,Male,Driver,26_to_39,True
3702,20213213,62,Male,Motorcycle rider,40_to_64,True
3703,20211188,46,Male,Motorcycle rider,40_to_64,True
3704,20211180,30,Male,Motorcycle rider,26_to_39,True
3705,20216023,62,Male,Motorcycle rider,40_to_64,True
3706,20213075,87,Female,Pedestrian,75_or_older,True
3707,20215136,23,Female,Driver,17_to_25,True
3708,20215136,47,Female,Driver,40_to_64,True
3709,20213076,18,Male,Passenger,17_to_25,True
3710,20213076,18,Male,Driver,17_to_25,True
3711,20211016,64,Male,Motorcycle rider,40_to_64,True
3712,20211238,54,Male,Pedestrian,40_to_64,True
3713,20213168,55,Male,Driver,40_to_64,True
3714,20213042,21,Male,Driver,17_to_25,True
3715,20212040,23,Male,Driver,17_to_25,True
3716,20211082,66,Male,Motorcycle rider,65_to_74,True
3717,20214083,93,Male,Pedestrian,75_or_older,True
3718,20213013,38,Male,Motorcycle rider,26_to_39,True
3719,20214042,62,Female,Passenger,40_to_64,True
3720,20216005,62,Male,Motorcycle rider,40_to_64,True
3721,20212065,65,Male,Motorcycle rider,65_to_74,True
3722,20211061,86,Male,Driver,75_or_older,True
3723,20211067,85,Female,Passenger,75_or_older,True
3724,20211067,87,Male,Driver,75_or_older,True
3725,20211067,76,Male,Driver,75_or_older,True
3726,20215111,51,Male,Driver,40_to_64,True
3727,20214065,53,Male,Motorcycle rider,40_to_64,True
3728,20216017,23,Male,Driver,17_to_25,True
3729,20212101,55,Male,Motorcycle rider,40_to_64,True
3730,20216008,39,Male,Driver,26_to_39,True
3731,20211137,32,Male,Pedestrian,26_to_39,True
3732,20211060,21,Female,Pedestrian,17_to_25,True
3733,20211033,23,Male,Driver,17_to_25,True
3734,20211084,83,Male,Driver,75_or_older,True
3735,20215039,21,Male,Pedal cyclist,17_to_25,True
3736,20211117,86,Male,Driver,75_or_older,True
3737,20212045,31,Male,Motorcycle rider,26_to_39,True
3738,20213108,52,Male,Driver,40_to_64,True
3739,20214090,15,Male,Pedestrian,0_to_16,True
3740,20213234,31,Male,Motorcycle rider,26_to_39,True
3741,20218010,19,Male,Driver,17_to_25,True
3742,20211240,29,Female,Driver,26_to_39,True
3743,20211098,21,Male,Driver,17_to_25,True
3744,20213220,28,Male,Motorcycle rider,26_to_39,True
3745,20217002,44,Female,Driver,40_to_64,True
3746,20213176,35,Male,Driver,26_to_39,True
3747,20211219,62,Male,Driver,40_to_64,True
3748,20214018,54,Male,Motorcycle rider,40_to_64,True
3749,20212152,74,Male,Pedestrian,65_to_74,True
3750,20211071,78,Male,Motorcycle rider,75_or_older,True
3751,20214043,52,Male,Driver,40_to_64,True
3752,20213229,18,Male,Motorcycle rider,17_to_25,True
3753,20215043,24,Male,Motorcycle rider,17_to_25,True
3754,20213236,28,Male,Passenger,26_to_39,True
3755,20212035,74,Female,Pedestrian,65_to_74,True
3756,20211163,47,Female,Driver,40_to_64,True
3757,20211092,24,Male,Passenger,17_to_25,True
3758,20218005,19,Male,Driver,17_to_25,True
3759,20213051,50,Male,Driver,40_to_64,True
3760,20213047,38,Male,Driver,26_to_39,True
3761,20211217,51,Male,Motorcycle rider,40_to_64,True
3762,20211149,71,Male,Driver,65_to_74,True
3763,20211070,66,Male,Driver,65_to_74,True
3764,20213081,28,Male,Driver,26_to_39,True
3765,20213036,66,Male,Driver,65_to_74,True
3766,20213233,0,Male,Passenger,0_to_16,True
3767,20212001,42,Male,Driver,40_to_64,True
3768,20213244,20,Male,Driver,17_to_25,True
3769,20213014,29,Male,Driver,26_to_39,True
3770,20211035,24,Male,Driver,17_to_25,True
3771,20213179,55,Male,Motorcycle rider,40_to_64,True
3772,20214045,20,Male,Passenger,17_to_25,True
3773,20214045,23,Male,Driver,17_to_25,True
3774,20212191,26,Male,Motorcycle rider,26_to_39,True
3775,20213104,50,Female,Driver,40_to_64,True
3776,20213145,65,Male,Motorcycle rider,65_to_74,True
3777,20217021,57,Male,Pedal cyclist,40_to_64,True
3778,20212009,53,Male,Driver,40_to_64,True
3779,20212164,45,Male,Motorcycle rider,40_to_64,True
3780,20212042,81,Female,Passenger,75_or_older,True
3781,20212130,66,Male,Motorcycle rider,65_to_74,True
3782,20213178,61,Male,Motorcycle rider,40_to_64,True
3783,20214082,57,Female,Passenger,40_to_64,True
3784,20214082,23,Male,Driver,17_to_25,True
3785,20213243,67,Male,Motorcycle rider,65_to_74,True
3786,20212032,37,Male,Motorcycle rider,26_to_39,True
3787,20214026,39,Male,Motorcycle rider,26_to_39,True
3788,20212081,14,Female,Passenger,0_to_16,True
3789,20213205,53,Male,Motorcycle rider,40_to_64,True
3790,20213001,35,Male,Driver,26_to_39,True
3791,20212033,28,Male,Driver,26_to_39,True
3792,20211080,23,Male,Motorcycle rider,17_to_25,True
3793,20215146,36,Male,Driver,26_to_39,True
3794,20211044,81,Male,Driver,75_or_older,True
3795,20215042,68,Female,Passenger,65_to_74,True
3796,20213056,53,Female,Driver,40_to_64,True
3797,20212144,32,Female,Driver,26_to_39,True
3798,20212110,32,Male,Driver,26_to_39,True
3799,20215087,53,Male,Motorcycle rider,40_to_64,True
3800,20212059,75,Male,Driver,75_or_older,True
3801,20213109,22,Male,Passenger,17_to_25,True
3802,20213109,20,Male,Driver,17_to_25,True
3803,20212212,58,Female,Motorcycle rider,40_to_64,True
3804,20213110,52,Female,Passenger,40_to_64,True
3805,20213110,32,Female,Passenger,26_to_39,True
3806,20213148,63,Male,Driver,40_to_64,True
3807,20214085,60,Female,Passenger,40_to_64,True
3808,20211128,23,Male,Driver,17_to_25,True
3809,20214006,18,Male,Driver,17_to_25,True
3810,20212116,84,Male,Driver,75_or_older,True
3811,20212120,81,Female,Driver,75_or_older,True
3812,20217030,74,Female,Driver,65_to_74,True
3813,20212027,75,Male,Driver,75_or_older,True
3814,20215034,23,Male,Driver,17_to_25,True
3815,20212062,27,Male,Driver,26_to_39,True
3816,20214009,56,Male,Driver,40_to_64,True
3817,20211052,77,Male,Driver,75_or_older,True
3818,20212083,85,Female,Driver,75_or_older,True
3819,20215086,73,Female,Driver,65_to_74,True
3820,20214087,63,Male,Driver,40_to_64,True
3821,20213147,29,Male,Passenger,26_to_39,True
3822,20212015,54,Male,Driver,40_to_64,True
3823,20211056,70,Female,Driver,65_to_74,True
3824,20215027,61,Male,Driver,40_to_64,True
3825,20213020,51,Female,Driver,40_to_64,True
3826,20211037,46,Male,Driver,40_to_64,True
3827,20214051,45,Male,Motorcycle rider,40_to_64,True
3828,20212183,16,Male,Motorcycle rider,0_to_16,True
3829,20211171,25,Male,Driver,17_to_25,True
3830,20211091,82,Female,Driver,75_or_older,True
3831,20215074,76,Female,Passenger,75_or_older,True
3832,20213189,80,Male,Driver,75_or_older,True
3833,20215097,40,Male,Driver,40_to_64,True
3834,20211004,52,Male,Motorcycle rider,40_to_64,True
3835,20211182,68,Male,Pedestrian,65_to_74,True
3836,20211065,38,Male,Driver,26_to_39,True
3837,20213224,81,Female,Passenger,75_or_older,True
3838,20213224,77,Male,Passenger,75_or_older,True
